id	name	sumary	desciption	rating	reviewCount	popularity	tags	openTime	closeTime	priceVND	houseNumber	street	   ward	district	city	Tọa độ	URL	phone	Img name	dwell	Img url
226	Chùa Dơi (Mã Tộc)	Ngôi chùa bí ẩn với đàn dơi khổng lồ.	Chùa Khmer kiến trúc đẹp, nổi tiếng vì vườn cây là nơi trú ngụ của hàng vạn con dơi ngựa.	4.4	482	96	Tôn giáo	07:00	17:00	0	NULL	Văn Ngọc Chính	Phường 3	TP. Sóc Trăng	Sóc Trăng	9.57917122627781, 105.97190632374922	https://maps.app.goo.gl/7rDDoHwetXhhkCEs8	02993821519	chua-doi-soc-trang.jpg	60	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcRzqfwVbkPALv2LADw8Q5ciCvu9QPScYWGv4A4f9PQbBrPRagN8Jg2MkWfcVNPbTyaBVWFY2Q7ssTgZIcKLDhBaIIYoZ0Qv_es0oy8-I2o-oMpZgsE
227	Chùa Chén Kiểu (Sà Lôn)	Kiến trúc ốp sành sứ độc đáo.	Tường và cột chùa được trang trí bằng hàng ngàn mảnh chén, đĩa vỡ tạo nên hoa văn rực rỡ sắc màu.	4.5	3400	94	Tôn giáo	07:00	17:00	0	NULL	QL1A	Xã Đại Tâm	H. Mỹ Xuyên	Sóc Trăng	9.538188469393793, 105.92058818900168	https://www.google.com/maps/place/Sro+Loun+Pagoda+(Chen+Kieu+Pagoda)/@9.5380993,105.9185944,17.51z/data=!4m6!3m5!1s0x31a053285856b929:0x1b52d486c9c69998!8m2!3d9.5380741!4d105.9203307!16s%2Fg%2F119vp8gzp?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	chua-chen-kieu.jpg	45	https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5M23a24hJsrElZr6QExMGWELuTBRDz7Znak2mfzxgoYeY3DsVijTD55UhfBXwWw74iQpXNl_E-mVao7TI8IzR7eA1ahJX9fz8SO86t4TOc5LGBlXnAOlqsmnznI-oPpGsYcU9XMCAuFKn=s1360-w1360-h1020-rw
228	Chùa Đất Sét (Bửu Sơn Tự)	Kỷ lục với nến và tượng đất sét.	Ngôi chùa độc nhất với hàng ngàn tượng phật làm bằng đất sét và những cặp nến khổng lồ cháy hàng chục năm.	4.4	1600	92	Tôn giáo	07:00	17:00	0	286	Tôn Đức Thắng	Phường 5	TP. Sóc Trăng	Sóc Trăng	9.614255960382486, 105.98006385707554	https://www.google.com/maps/place/Ch%C3%B9a+%C4%90%E1%BA%A5t+S%C3%A9t+(B%E1%BB%ADu+S%C6%A1n+T%E1%BB%B1)/@9.6142716,105.9789014,18.02z/data=!4m6!3m5!1s0x31a04f14cc953665:0x5deff0f7a77f69e5!8m2!3d9.6141222!4d105.9799143!16s%2Fg%2F128dgknzr?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	chua-dat-set.jpg	45	https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcTbHua01Tj9nc6gIthI01KPtINxQYKuL33zMw2fMgBov-nQETCOzn_3gQ1kqhPziqwPNOa516OxCbnsouFLZMYzqOvufyKmfBrA8SahUnCbSU2DyLU
229	Chùa Phật Học 2	Công viên tâm linh từ thiện.	Khuôn viên rộng lớn với nhiều tiểu cảnh, tượng phật và khu vui chơi, nổi tiếng với các hoạt động nhân đạo.	4.6	2200	88	Tôn giáo	06:00	18:00	0	NULL	Phạm Hùng	Phường 8	TP. Sóc Trăng	Sóc Trăng	9.626995233957492, 106.0220261080487	https://www.google.com/maps/place/Ch%C3%B9a+Quan+%C3%82m+Linh+%E1%BB%A8ng+(Ph%E1%BA%ADt+H%E1%BB%8Dc+2)/@9.6266356,106.0189952,17z/data=!3m1!4b1!4m6!3m5!1s0x31a04e895f5da6c1:0xf05cb90676ae873e!8m2!3d9.6266356!4d106.0215755!16s%2Fg%2F11bzzsd26k?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	chua-phat-hoc-2.jpg	120	https://encrypted-tbn2.gstatic.com/licensed-image?q=tbn:ANd9GcQ4CSWiExGBTRLimiM_VFFv68DB-Nu4mayMhLifityCcM6Vj7_rfFrEvJblHuZsI6i4IJ-ByHGHhhtt5vfsKv_6CKLeLA3fvvG_T9VvxRL0XHQel20
230	Thiền viện Trúc Lâm Sóc Trăng	Công trình Phật giáo quy mô.	Quần thể kiến trúc tâm linh rộng lớn, uy nghiêm mang đậm phong cách thiền phái Trúc Lâm.	4.5	1300	86	Tôn giáo	07:00	18:00	0	NULL	QL1A	Phường 2	TP. Sóc Trăng	Sóc Trăng	9.609067197887232, 105.96595354059957	https://www.google.com/maps/place/Thi%C3%AA%CC%80n+vi%C3%AA%CC%A3n+Tru%CC%81c+L%C3%A2m+So%CC%81c+Tr%C4%83ng/@9.6090045,105.9647752,18.02z/data=!4m6!3m5!1s0x31a05202039f3df5:0x9612d2b28127ae06!8m2!3d9.6090474!4d105.9657392!16s%2Fg%2F11f54m6wlg?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	thien-vien-truc-lam-st.jpg	60	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcQgToU0ZLQz-OQVX8ELx6i_Pzoe2BFUdz7VwvojbWCD2MURa6JFBuqiGPhxwCHjqHOjiRDL0MVW_T1FbScAa7S3pI5zNhZ9zfZ2jtFapEIuKPAnXVI
231	Chùa La Hán	Kiến trúc Hoa độc đáo.	Ngôi chùa 2 tầng với sân rộng, nổi bật với các bức tượng La Hán và cảnh quan đẹp mắt.	4.4	650	75	Tôn giáo	07:00	17:00	0	NULL	Cầu Đen	Phường 8	TP. Sóc Trăng	Sóc Trăng	9.607785540351706, 105.9813014572443	https://www.google.com/maps/place/Ch%C3%B9a+La+H%C3%A1n/@9.6076485,105.9795355,17.76z/data=!4m6!3m5!1s0x31a04da0cd57ed7b:0x4e4fd40a8c7e9a22!8m2!3d9.6076398!4d105.9810771!16s%2Fg%2F11t_k59bt4?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	chua-la-han.jpg	60	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcTLUnwCL2cb149-LZry0IxauKHdEsTs0U6QpbVjXLcFnnnboSL5W83i2JTLnPFvEYRKVsjpaZXhC0q2Cf9fBJL8ouWF3RKQOf9iGMJbiSJSmtk0x_4
232	Chợ nổi Ngã Năm	Giao điểm của 5 dòng sông.	Một trong những chợ nổi lâu đời và nhộn nhịp nhất miền Tây, nơi giao thương hàng hóa tấp nập.	4.2	1100	84	Văn hóa	04:00	09:00	0	NULL	Kênh Xáng	Phường 1	TX. Ngã Năm	Sóc Trăng	9.567570213097138, 105.59742102623821	https://www.google.com/maps/place/Ch%E1%BB%A3+N%E1%BB%95i+Ng%C3%A3+N%C4%83m/@9.567159,105.5961037,17.76z/data=!4m6!3m5!1s0x31a0fdcb9e7732ad:0xdb03cc395b13d75b!8m2!3d9.5674281!4d105.5971973!16s%2Fg%2F120pnrjk?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	cho-noi-nga-nam.jpg	120	https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcR4ylKaFAVS2Y89CijadTliOLBU_LeA3keN6tgD811L731Y-7D5lufVAeBmhar0u1wNPyTqLJbZY50raquCIRmsXKmoiR_1AQbu9_qFe8JyOUKQhy0
233	KDL Núi Bà Đen	Nóc nhà Nam Bộ hùng vĩ.	Quần thể du lịch tâm linh và sinh thái trên đỉnh núi cao nhất miền Nam, nổi tiếng với chùa Bà và cáp treo hiện đại.	4.6	192	100	Tâm linh	06:00	18:00	10000	NULL	Bời Lời	Phường Ninh Sơn	TP. Tây Ninh	Tây Ninh	11.363623603549797, 106.17436324669131	https://maps.app.goo.gl/Xhd1mQLZ6Rv5GnS97	02763543333	nui-ba-den.jpg	240	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMPqG0jQ237YdDV3THg0WJ97obPNjXk57wY2AUXSu5FcXmind_HpG8qG7mo2Y3
234	Tòa Thánh Tây Ninh	Thánh địa đạo Cao Đài.	Công trình tôn giáo kiến trúc độc đáo kết hợp Đông - Tây, biểu tượng uy nghi của đạo Cao Đài.	4.7	1224	98	Tôn giáo	00:00	23:59	0	NULL	Phạm Hộ Pháp	Phường Long Hoa	TX. Hòa Thành	Tây Ninh	11.30397388235165, 106.13299335277786	https://maps.app.goo.gl/3o7XeLd2VByoy66P9	02763841193	toa-thanh-tay-ninh.jpg	90	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcSzrjk9qTYyoYNkuaZvZMCGbeIcYp7TRHq8gFPHcwwE_dIjps_Ly_GaKbgnlox5LzN7CsM6hILVUSzGC_bbcmplAy1NjIp3T_429uY_vzJgvP6RDf0
235	Biển Tân Thành	Bãi biển cát đen độc đáo.	Bãi biển phù sa nổi tiếng với nghề nuôi nghêu và đặc sản nghêu Gò Công tươi ngon.	3.9	1800	75	Bãi biển	00:00	23:59	0	NULL	Tỉnh lộ 862	Xã Tân Thành	H. Gò Công Đông	Tiền Giang	10.291715280835266, 106.7813415181701	https://www.google.com/maps/search/Bi%E1%BB%83n+T%C3%A2n+Th%C3%A0nh/@10.2926239,106.7818834,18.35z?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	bien-tan-thanh.jpg	120	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcQlRtV0CewCzaEflk2KF4lEzI_NO837ymCR-5f6Z16y38SuT2WG7NHQOneW1NgPl5oIsz8dOmsegNojbhwzHFVe-2GqywS8XgYJmwVopD19S3qLC_0
236	Vườn hoa Mãn Đình Hồng	Thiên đường hoa rực rỡ.	Cánh đồng hoa rộng lớn với đủ loại hoa khoe sắc, điểm check-in sống ảo thu hút giới trẻ.	4.1	1300	85	Check-in	07:00	18:00	40000	NULL	Trần Thị Thơm	Xã Phước Thạnh	TP. Mỹ Tho	Tiền Giang	10.376045164208413, 106.31966985525473	https://www.google.com/maps/place/M%C3%A3n+%C4%90%C3%ACnh+H%E1%BB%93ng+Garden/@10.3759022,106.3174232,17.76z/data=!4m6!3m5!1s0x310aa54b5384ccef:0x8ad281a4242fe2cf!8m2!3d10.3759321!4d106.3201274!16s%2Fg%2F11ckkrjgdt?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	909123456	vuon-hoa-man-dinh-hong.jpg	90	https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTCekGL9AnmSDJUaDBpHyqtTtVGiqytOqOUlR5Xc9p5BGHMYLdYXLVy9CUfH5I_
237	Cầu Rạch Miễu	Cây cầu dây văng lịch sử.	Cầu dây văng đầu tiên do kỹ sư Việt Nam thiết kế, nối liền Tiền Giang - Bến Tre, đẹp lung linh về đêm.	4.6	2800	86	Check-in	00:00	23:59	0	NULL	QL60	Phường 6	TP. Mỹ Tho	Tiền Giang	10.33925570751425, 106.34338725876276	https://www.google.com/maps/place/C%E1%BA%A7u+R%E1%BA%A1ch+Mi%E1%BB%85u,+Vietnam/@10.3392594,106.3426598,18.53z/data=!4m6!3m5!1s0x310aa57ff611ebcb:0x55ea9d535d151c24!8m2!3d10.3391649!4d106.3432837!16s%2Fm%2F05p4ttk?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	cau-rach-mieu.jpg	15	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcQe3KjRbWyFYoyGsUpXy3tGm5jb7tMKruoGlKZKDY5RzKSEGdD2Vp0zvmp8RzK7bVxFo_I64ztYvvBSQL_1Sr5eChjcfbzkqDVN6mv1yFXnYwhdM-o
238	Nhà Đốc Phủ Hải	Dinh thự lộng lẫy nhất Gò Công.	Ngôi nhà cổ pha trộn kiến trúc Đông - Tây, nội thất chạm khảm xà cừ tinh xảo bậc nhất.	4.3	600	78	Di tích	08:00	17:00	20000	49	Hai Bà Trưng	Phường 1	TX. Gò Công	Tiền Giang	10.362013326495795, 106.67524399082721	https://www.google.com/maps/place/Dinh+%C4%90%E1%BB%91c+ph%E1%BB%A7+H%E1%BA%A3i/@10.3621158,106.6742189,18.53z/data=!4m6!3m5!1s0x31754e2ca32e4179:0xb4b426e418a8ab5d!8m2!3d10.3619375!4d106.6750469!16s%2Fg%2F11bv3mqhll?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	nha-doc-phu-hai.jpg	45	https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcSPwSlkRUWar9daY5VzORRmDj1s00D1FoBR3dYAiu0-4fSN0tB-SiZTcwQbk-tMwztW4Kj8nUL5gfXOXaDzqPm3h_ht6mH6U9eIwJ0RubCB5ngcwwI
239	Công viên Lạc Hồng	Công viên ven sông Mỹ Tho.	Nơi tản bộ ngắm cảnh sông Tiền, tượng đài Thủ Khoa Huân và tận hưởng gió sông mát rượi.	4.3	2100	82	Giải trí	00:00	23:59	0	NULL	Trưng Trắc	Phường 1	TP. Mỹ Tho	Tiền Giang	10.352468441405298, 106.3671245982976	https://www.google.com/maps/place/Lac+Hong+park./@10.352493,106.366334,18.78z/data=!4m6!3m5!1s0x310aafeae2c78821:0x502da7c01657870b!8m2!3d10.3524123!4d106.3669856!16s%2Fg%2F1tdff463?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	cong-vien-lac-hong.jpg	60	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrcmwcCVfA9AWPhfeK8wNr1ivy_lY1VC4Q_sZrGN0lj8LG1GnDS8R7UJqxN595
240	Di tích Rạch Gầm - Xoài Mút	Chiến trường xưa oanh liệt.	Nơi ghi dấu chiến thắng lẫy lừng của Nguyễn Huệ đánh tan 5 vạn quân Xiêm trên sông Tiền.	4.5	1100	82	Lịch sử	07:30	17:00	20000	NULL	ĐT 864	Xã Kim Sơn	H. Châu Thành	Tiền Giang	10.325327720809288, 106.24822604073265	https://www.google.com/maps/place/Victory+monument+Rach+Gam+-+Xoai+Mut/@10.3250568,106.247,18.02z/data=!4m6!3m5!1s0x310aa3863ec92647:0x69819d4e0f108e91!8m2!3d10.325131!4d106.2481412!16s%2Fg%2F11_yyrtf4?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	rach-gam-xoai-mut.jpg	60	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGjamttwEgsV5N1-hjKrutA1ehusEDgyUXsq4RhQ1t6gnNdn6pzsU_9n_zeQWr
241	Lăng Tứ Kiệt	Đền thờ bốn vị anh hùng.	Nơi thờ cúng 4 vị thủ lĩnh nghĩa quân chống Pháp tại Cai Lậy, biểu tượng tinh thần bất khuất.	4.4	400	72	Lịch sử	07:30	17:00	0	NULL	Nguyễn Trọng Hợp	Phường 4	TX. Cai Lậy	Tiền Giang	10.40859849298467, 106.11878790180796	https://www.google.com/maps/place/L%C4%83ng+T%E1%BB%A9+Ki%E1%BB%87t/@10.4086037,106.1177419,18.02z/data=!4m6!3m5!1s0x310a9730ee7a0f39:0xd6c7369517f8d56!8m2!3d10.4084915!4d106.1186462!16s%2Fg%2F1215_j42?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	lang-tu-kiet.jpg	30	https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQIHS6AJBmq6zMC5V5Bhwc8s-LNh2MpzqgWUO15YC0TLx7V7q8CDAXFivhG4sXO
242	Chợ Gò Công	Kiến trúc chợ độc đáo.	Ngôi chợ có lịch sử lâu đời, kiến trúc lạ mắt, bán nhiều đặc sản như mắm tôm chà.	4.2	1100	81	Mua sắm	05:00	19:00	0	NULL	Nguyễn Văn Côn	Phường 2	TX. Gò Công	Tiền Giang	10.360189108946072, 106.6724580312715	https://www.google.com/maps/place/Ch%E1%BB%A3+G%C3%B2+C%C3%B4ng,+Ph%C6%B0%E1%BB%9Dng+1,+Th%C3%A0nh+ph%E1%BB%91+G%C3%B2+C%C3%B4ng,+Ti%E1%BB%81n+Giang,+Vietnam/@10.3602253,106.6722487,20.31z/data=!4m6!3m5!1s0x31754e2bbf6a1c75:0x786ed0c4614be2b4!8m2!3d10.3601664!4d106.6724269!16s%2Fg%2F11rf8vfsb7?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	cho-go-cong.jpg	60	https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTAd9sPOT7daa9ocfCTlwMn8fy9vV8Vl6qQaUFQGevIGLXb6Pbm0NLTypZ5kO4A
243	Cù lao Thới Sơn	Du lịch miệt vườn sông nước.	Điểm đến tiêu biểu: đi xe ngựa, nghe đờn ca tài tử, chèo xuồng ba lá và thăm vườn ong mật.	4.4	3200	92	Sinh thái	07:00	17:00	0	NULL	Sông Tiền	Xã Thới Sơn	TP. Mỹ Tho	Tiền Giang	10.333516784893636, 106.32576168578385	https://www.google.com/maps/place/C%C3%B9+lao+Th%E1%BB%9Bi+S%C6%A1n/@10.3331184,106.325129,19.09z/data=!4m6!3m5!1s0x310aa57669b6e817:0x44f2fea66f996b23!8m2!3d10.3334766!4d106.3257768!16s%2Fg%2F12lnh76ln?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	cu-lao-thoi-son.jpg	180	https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcRY283XVwlfNklEvShk_K_MKf9Q5Se5n6zoyByjOQpcOOnZmjSu2M4WOEmkMX7Wcdzet8QLJdWoY22yGR7oknm-KGn5TYSZINpSyVQSWFXGm5nzCM4
244	Khu sinh thái Điền Lan Thôn Trang	Thế giới hoa lan.	Khu vườn sinh thái chuyên về hoa lan với hàng trăm loài quý hiếm, kết hợp nghỉ dưỡng yên bình.	4.1	800	75	Sinh thái	07:00	17:00	30000	NULL	Ấp 5	Xã Tam Hiệp	H. Châu Thành	Tiền Giang	10.405859334585067, 106.31194985898942	https://www.google.com/maps/place/Dien+Lan+Thon+Trang+-+Orchid+Garden/@10.405951,106.3110243,18.27z/data=!4m6!3m5!1s0x310abae56cb3aaed:0x19d19de57b30577f!8m2!3d10.4057407!4d106.3117334!16s%2Fg%2F11dyp2_m8v?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	dien-lan-thon-trang.jpg	120	https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQuH2efGCD--5yUSQMJgKPht1hszUjNs5_bxGD6iOvZThOlS_6IvS-t9jB1vu8H
245	Trại rắn Đồng Tâm	Vương quốc các loài rắn.	Trung tâm nuôi trồng và nghiên cứu rắn lớn nhất Việt Nam, nơi bảo tồn nhiều loài rắn quý hiếm.	4.2	3100	85	Tham quan	07:00	17:00	30000	NULL	Tỉnh lộ 864	Xã Bình Đức	Huyện Châu Thành	Tiền Giang	10.352108519442448, 106.29674655461956	https://maps.app.goo.gl/xfKbxs2fT3g9hJq86	02733853204	trai-ran-dong-tam.jpg	90	https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSZ3svsOOMOgxlg5KLfGbtccbqDDYnhvuvZx6JRxFuRAgbR6-RhOU6PWFJVDRsF
246	Chùa Vĩnh Tràng	Kiến trúc Á - Âu giao thoa.	Ngôi chùa lớn nhất Tiền Giang với kiến trúc pha trộn Pháp, La Mã, Thái, Miên, Chàm và tượng Phật khổng lồ.	4.6	879	96	Tôn giáo	07:00	18:00	0	NULL	Nguyễn Trung Trực	Xã Mỹ Phong	TP. Mỹ Tho	Tiền Giang	10.362858720230408, 106.37365997181469	https://maps.app.goo.gl/iCqqeAV2efpgdipZ6	02733873427	chua-vinh-trang.jpg	60	https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcQCFJHEGr_nPzfJa4s35kryj6dbhu6Zj9mZJIMWuzcxXp0rI_4ruqNhq85Cfe_lNTjxJMr2N3s4_pQaqCNQOS4J08nq-HwqAUT7AhrwJZrbvvCrcP8
247	Thiền viện Trúc Lâm Chánh Giác	Tiểu Ấn Độ miền Tây.	Thiền viện quy mô lớn với tòa tháp Thánh tích mô phỏng kiến trúc Ấn Độ nguy nga tráng lệ.	4.6	1500	89	Tôn giáo	07:00	18:00	0	NULL	Ấp 1	Xã Thạnh Tân	H. Tân Phước	Tiền Giang	10.543723170761735, 106.1678516029725	https://www.google.com/maps/search/Thi%E1%BB%81n+vi%E1%BB%87n+Tr%C3%BAc+L%C3%A2m+Ch%C3%A1nh+Gi%C3%A1c/@10.5438979,106.1666056,18.78z?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	thien-vien-chanh-giac.jpg	90	https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcRFMHhvf0wG7XsDtjorI9klunRxYbw0go3XDUotylyJ0KTtCuMceLjv-5s5wt4u-5OJcX8GNkX6jv40fjDFjCxOwUDQNpJjgkLMnbhm96MyVnIW34o
248	Nhà thờ Cái Bè	Kiến trúc Roman bên dòng sông.	Nhà thờ cổ kính với tháp chuông cao vút soi bóng bên ngã ba sông Cái Bè thơ mộng.	4.5	900	84	Tôn giáo	05:00	19:00	0	NULL	Đường ven sông	TT. Cái Bè	H. Cái Bè	Tiền Giang	10.338076748611538, 106.03549476901246	https://www.google.com/maps/place/Cai+Be+Church/@10.3382122,106.0341999,18.02z/data=!4m6!3m5!1s0x310a9bb6daaf3575:0x1f2dfc388dfaf356!8m2!3d10.3379824!4d106.0353432!16s%2Fg%2F1tffg6w3?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	nha-tho-cai-be.jpg	30	https://encrypted-tbn2.gstatic.com/licensed-image?q=tbn:ANd9GcSAlBMYhasal1fHtaWKRbGDE29n0MPsNQuyObRzstus7UaxWXkYERYOJqb1cFR2nwHVm7rzqNYHxQLraMgTnb4oWrsU53PPxhgyynF12XoVxlHbO10
249	Chùa Sắc Tứ Linh Thứu	Ngôi chùa vua ban sắc phong.	Chùa cổ gắn liền với giai thoại vua Gia Long từng nương náu, mang vẻ đẹp cổ kính linh thiêng.	4.4	750	74	Tôn giáo	07:00	18:00	0	NULL	Ấp Chợ	Xã Thạnh Phú	H. Châu Thành	Tiền Giang	10.374280476057619, 106.30303983529288	https://www.google.com/maps/place/Black+Magic+Bell%E2%80%99s+Legend/@10.3739138,106.301634,17.76z/data=!4m6!3m5!1s0x310aa52eca94a037:0xd221a0a834c7586d!8m2!3d10.3741627!4d106.3026897!16s%2Fg%2F11btrs7sgn?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	chua-sac-tu-linh-thuu.jpg	45	https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRU1VycSS_58jZBcRFSheJuqHpwsBry4YnrP6fnuTacfB5xMCR4omSe8ux7QKEt
250	Miếu Bà Chúa Xứ Mỹ Tho	Điểm tâm linh cầu tài lộc.	Ngôi miếu linh thiêng thu hút đông đảo người dân đến cúng viếng, cầu bình an và may mắn.	4.5	900	80	Tôn giáo	06:00	19:00	0	NULL	Gò Cát	Xã Phước Thạnh	TP. Mỹ Tho	Tiền Giang	10.36133502155377, 106.3545889816949	https://maps.app.goo.gl/SX4KASWZn7srybPB7	NULL	mieu-ba-chua-xu-my-tho.jpg	30	https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTSggSPegpK5PpE3FoBhrzCXjEWDzaP15wSVnm2vLffWpZKIs8uF_ic9Z3UNDJQ
251	Chợ nổi Cái Bè	Văn hóa chợ nổi trên sông Tiền.	Nơi giao thương hàng hóa, trái cây trên sông, du khách trải nghiệm mua bán ngay trên thuyền.	4.1	2500	88	Văn hóa	05:00	09:00	0	NULL	Sông Tiền	TT. Cái Bè	H. Cái Bè	Tiền Giang	10.332467328048367, 106.03528255836089	https://www.google.com/maps/place/Cai+Be+Market/@10.3323207,106.0327938,17z/data=!4m6!3m5!1s0x310a9bb9837dffad:0x8b1930716c50d24b!8m2!3d10.3324041!4d106.0352031!16s%2Fg%2F120n39k7?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	cho-noi-cai-be.jpg	120	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcQYgKE5OG2DnDvNa6pTHZ-pYXkxp3vqa1O2DTfduwp4fTXlLl2XvPzD2guLJXcKBqKpQO8Ke4UZOn3NqIgJ1N7e4Bx176nzulBCloKrv-zNmLqrMxE
252	Biển Ba Động	Bãi biển hoang sơ vùng duyên hải.	Bãi cát dài, sóng êm, nổi tiếng với đặc sản chù ụ rang me và không khí trong lành.	4.1	1800	75	Bãi biển	00:00	23:59	0	NULL	Trường Long Hòa	Xã Trường Long Hòa	TX. Duyên Hải	Trà Vinh	9.619228170716845, 106.55803347441203	https://maps.app.goo.gl/ccwX9AFJjRXd7ZLe7	NULL	bien-ba-dong.jpg	60	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREwmj5gKz9Ip9m7Yf6v1v7xqg35QCACCp1Zog09cVLw3tIhFUCTmNGqBf2Y5FO
253	Bảo tàng Văn hóa Khmer Trà Vinh	Bảo tồn bản sắc dân tộc.	Nơi trưng bày hiện vật phản ánh đời sống vật chất, tinh thần và nghệ thuật của người Khmer.	4.3	650	72	Bảo tàng	07:00	17:00	0	NULL	QL53	Phường 8	TP. Trà Vinh	Trà Vinh	9.916229159880396, 106.3051094931389	https://www.google.com/maps/place/Museum+of+Khmer+Ethnic+Culture/@9.9161387,106.3047706,19.55z/data=!4m6!3m5!1s0x31a017194c649b2b:0x2cc0e5910c2ee12f!8m2!3d9.9161858!4d106.3050168!16s%2Fg%2F11gbkwbv_p?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	bao-tang-khmer-tv.jpg	60	https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTjm_RjVVpZjbRJaqNszRFv3bpq_RmRfGpValShJq7q3cyjWWSzoCyhCgZjjruD
254	Cầu Long Toàn	Cánh đồng điện gió ven biển.	Các trụ tua-bin gió khổng lồ vươn mình giữa trời biển, tạo khung cảnh check-in hiện đại.	4.0	300	78	Check-in	00:00	23:59	0	NULL	QL53	Xã Long Toàn	TX. Duyên Hải	Trà Vinh	9.633351541262945, 106.4873825658188	https://www.google.com/maps/place/Long+To%C3%A0n+Bridge/@9.6331009,106.4863843,18.02z/data=!4m6!3m5!1s0x31a029d75e148f15:0xe71db846ca0a40a5!8m2!3d9.6332455!4d106.4872333!16s%2Fg%2F11f7b47_bl?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	NULL	dien-gio-long-toan.jpg	60	https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRm_BuxwhLoYkPEjnWbLHXa0B1xgKUJBsMoNDQqpZBPDtYywgOannk77oxqOjAz
